STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
17,199,020300,5067,+37.777847,-089.023794
17,199,020400,3496,+37.802126,-089.033060
17,199,020500,3400,+37.799699,-089.017411
17,199,020600,3798,+37.820153,-089.030773
17,199,020700,4791,+37.825293,-088.928522
17,199,020801,2806,+37.800784,-088.831988
17,199,020802,4131,+37.682194,-088.796165
17,199,020900,4704,+37.757126,-088.914108
17,199,021001,2594,+37.737183,-088.935084
17,199,021002,1509,+37.746622,-088.983877
17,199,021003,1120,+37.737801,-088.948413
17,199,021100,2958,+37.733519,-088.921233
17,199,021200,4404,+37.723423,-088.948027
17,199,021300,4688,+37.703561,-088.906597
17,199,021400,5502,+37.647211,-089.006032
17,201,000101,4727,+42.350943,-089.056940
17,201,000103,2729,+42.332170,-089.052674
17,201,000104,2665,+42.334503,-089.038518
17,201,000105,4161,+42.349278,-089.038910
17,201,000200,3152,+42.320158,-089.056719
17,201,000300,3786,+42.308960,-089.057868
17,201,000401,2191,+42.281316,-089.049109
17,201,000402,3009,+42.285118,-089.038215
17,201,000403,4438,+42.303410,-089.038930
17,201,000501,4916,+42.245378,-089.017725
17,201,000502,3862,+42.259199,-089.014392
17,201,000506,4166,+42.289987,-089.017016
17,201,000507,3996,+42.272876,-089.011011
17,201,000510,3155,+42.306901,-088.989534
17,201,000511,2511,+42.279559,-088.990239
17,201,000512,5366,+42.290718,-088.969289
17,201,000513,4022,+42.252797,-088.989931
17,201,000514,3368,+42.256712,-088.962654
17,201,000515,2727,+42.313922,-089.017745
17,201,000516,4071,+42.304599,-089.012882
17,201,000600,4259,+42.272066,-089.044991
17,201,000700,3065,+42.274052,-089.064718
17,201,000800,2860,+42.270889,-089.075850
17,201,001000,2065,+42.256847,-089.092157
17,201,001100,1243,+42.265416,-089.083240
17,201,001200,2191,+42.254941,-089.080039
17,201,001300,2110,+42.260809,-089.072504
17,201,001400,4122,+42.258617,-089.062438
17,201,001500,5454,+42.258900,-089.044993
17,201,001600,5556,+42.244520,-089.036676
17,201,001700,3117,+42.247180,-089.051395
17,201,001800,4762,+42.246992,-089.075981
17,201,001900,3463,+42.230028,-089.064486
17,201,002000,2366,+42.229781,-089.078099
17,201,002100,1780,+42.234548,-089.093349
17,201,002200,3508,+42.248863,-089.117995
17,201,002301,2410,+42.282965,-089.140666
17,201,002302,1249,+42.272298,-089.161277
17,201,002400,2464,+42.272325,-089.138117
17,201,002500,2626,+42.276826,-089.118119
17,201,002600,2736,+42.276569,-089.100994
17,201,002700,2993,+42.261293,-089.111058
17,201,002800,1388,+42.257149,-089.104915
17,201,002900,1117,+42.274314,-089.091999
17,201,003000,1689,+42.284672,-089.077539
17,201,003100,3788,+42.284411,-089.090258
17,201,003200,3092,+42.284757,-089.116633
17,201,003300,3542,+42.294058,-089.105198
17,201,003400,4579,+42.294006,-089.087913
17,201,003500,2323,+42.294348,-089.069540
17,201,003601,1565,+42.303938,-089.136568
17,201,003602,3963,+42.310757,-089.103749
17,201,003604,3080,+42.308473,-089.092052
17,201,003605,1963,+42.319350,-089.083273
17,201,003606,2670,+42.309414,-089.080299
17,201,003705,4749,+42.211917,-088.984507
17,201,003706,6474,+42.204694,-089.051850
17,201,003707,3579,+42.210436,-089.017893
17,201,003708,3086,+42.226352,-089.043188
17,201,003709,1907,+42.235582,-089.036341
17,201,003710,2551,+42.233186,-088.998705
17,201,003711,4078,+42.206148,-089.127652
17,201,003801,6457,+42.378209,-089.074812
17,201,003805,7284,+42.380514,-089.023125
17,201,003806,5090,+42.394349,-088.983852
17,201,003808,3578,+42.346024,-089.022593
17,201,003809,4649,+42.327232,-089.012106
17,201,003810,6495,+42.331309,-088.985453
17,201,003811,1360,+42.354822,-088.997264
17,201,003901,4983,+42.432351,-089.066686
17,201,003903,6095,+42.446557,-088.967223
17,201,003904,4762,+42.426408,-089.015512
17,201,004002,6613,+42.456448,-089.055590
17,201,004003,2102,+42.488844,-089.061292
17,201,004004,5870,+42.482419,-089.026959
17,201,004005,3155,+42.456222,-089.028976
17,201,004100,5153,+42.441868,-089.307052
17,201,004200,6095,+42.272455,-089.227173
17,201,004300,5007,+42.301982,-089.335899
17,201,980000,2,+42.215194,-089.091966
17,203,030100,2430,+40.891010,-089.317414
17,203,030200,2760,+40.891170,-089.050367
17,203,030300,2813,+40.795149,-089.186387
17,203,030400,5782,+40.796807,-089.378502
17,203,030501,7842,+40.771975,-089.474471
17,203,030502,2387,+40.803533,-089.519178
17,203,030601,6324,+40.715039,-089.273637
17,203,030602,3597,+40.638131,-089.209898
17,203,030700,4532,+40.734657,-089.033108
